id,idade,tempo_cliente,mensalidade,suporte_ligacoes,tem_servico_extra,pagamento_em_dia,churn
8049,60,31,186.2,4,0,1,0
8050,56,27,123.63,8,1,1,1
8051,48,27,87.59,8,1,1,0
8052,59,57,82.38,9,0,0,0
8053,27,33,126.22,0,0,1,1
8054,47,44,166.77,6,0,1,1
8055,74,43,199.61,9,0,1,1
8056,69,31,170.24,9,0,1,0
8057,35,65,182.78,2,0,1,1
8058,41,17,164.7,9,0,0,1
8059,69,15,185.36,9,0,1,1
8060,26,34,70.68,0,0,1,0
8061,48,4,190.19,1,1,1,0
8062,32,28,115.5,5,1,1,0
8063,21,2,189.03,9,0,1,0
8064,57,17,70.6,1,0,1,0
8065,26,58,160.13,1,1,1,0
8066,62,9,163.0,3,1,0,0
8067,26,31,199.57,2,0,1,1
8068,43,66,167.64,7,1,1,0
8069,21,62,113.56,7,0,1,0
8070,34,19,138.01,5,1,1,0
8071,33,55,111.32,3,1,1,0
8072,32,28,87.44,6,1,1,0
8073,52,50,94.79,8,1,0,0
8074,74,65,91.08,1,0,1,0
8075,69,3,136.83,5,0,1,0
8076,22,52,186.86,6,0,0,0
8077,72,10,187.78,0,0,1,0
8078,22,21,67.67,5,1,1,0
8079,37,37,71.19,7,1,1,0
8080,32,15,94.32,6,1,0,0
8081,35,9,95.71,1,0,0,1
8082,64,44,73.28,1,1,1,0
8083,19,39,114.38,3,0,1,0
8084,46,5,142.28,4,0,1,0
8085,30,25,140.94,4,0,1,0
8086,21,56,136.08,1,0,1,0
8087,59,64,107.41,6,1,1,0
8088,62,52,158.9,7,0,1,0
8089,27,9,175.71,1,0,1,1
8090,48,10,108.48,3,1,1,0
8091,58,10,71.97,2,0,1,0
8092,25,62,101.49,3,0,1,1
8093,20,60,79.23,4,0,1,0
8094,65,19,125.43,5,0,1,0
8095,63,38,81.83,1,0,1,0
8096,26,6,124.8,9,1,1,1
8097,47,15,90.94,5,1,1,0
8098,70,47,163.42,8,0,1,0
8099,28,45,63.86,7,0,1,1
8100,52,5,137.66,0,1,1,0
8101,54,53,83.73,8,1,0,1
8102,59,66,60.14,9,1,1,1
8103,30,62,181.69,1,1,1,0
8104,53,23,154.01,0,1,1,0
8105,73,44,73.85,5,1,1,0
8106,30,52,152.97,0,1,1,0
8107,29,46,145.63,5,0,1,1
8108,54,19,126.27,1,0,1,1
8109,27,47,118.7,6,1,1,1
8110,73,52,184.19,6,0,1,1
8111,26,24,94.32,3,0,1,0
8112,69,17,115.76,1,1,1,0
8113,24,46,106.08,6,0,1,0
8114,19,64,167.97,0,0,1,0
8115,71,28,188.31,1,0,1,0
8116,73,50,178.97,1,0,1,0
8117,40,64,171.68,0,1,0,1
8118,56,28,198.15,8,1,1,0
8119,57,56,157.6,5,1,1,0
8120,56,59,165.15,2,0,1,1
8121,38,5,197.59,5,0,0,1
8122,40,54,60.98,6,0,1,1
8123,46,44,148.77,2,0,0,1
8124,31,42,163.46,3,1,1,0
8125,43,57,188.5,9,0,0,1
8126,68,47,183.74,0,0,1,0
8127,22,25,177.87,5,0,1,1
8128,72,44,192.41,5,0,1,0
8129,48,15,135.23,8,1,1,0
8130,42,51,60.97,1,0,0,1
8131,48,53,61.55,4,0,1,0
8132,67,34,136.25,4,0,1,0
8133,37,8,120.94,6,0,1,1
8134,61,70,123.17,4,0,1,0
8135,72,21,116.06,9,1,1,0
8136,34,7,188.48,3,1,1,0
8137,62,56,110.28,9,0,1,1
8138,19,49,179.87,1,0,1,1
8139,42,42,186.4,7,1,1,0
8140,30,23,129.93,4,1,0,1
8141,56,52,122.57,3,0,1,1
8142,45,53,166.54,8,0,1,0
8143,59,16,159.12,1,0,1,0
8144,72,37,105.99,2,1,1,1
8145,23,18,74.36,7,1,1,1
8146,20,20,97.08,3,1,1,0
8147,52,46,78.34,8,0,1,1
8148,35,2,101.26,9,1,1,0
8149,28,63,96.66,9,1,1,1
8150,71,3,149.28,9,0,1,0
8151,37,46,193.63,9,1,1,0
8152,22,49,156.0,8,1,1,1
8153,36,1,189.73,9,0,1,0
8154,39,22,169.78,8,0,1,1
8155,36,14,161.9,0,0,1,0
8156,64,45,117.97,5,1,1,0
8157,33,6,105.47,9,0,1,0
8158,41,65,178.48,5,0,1,1
8159,58,21,186.76,7,0,0,0
8160,21,4,123.26,6,1,1,0
8161,32,3,61.27,6,0,1,1
8162,42,30,170.95,1,0,1,0
8163,61,31,99.91,3,0,1,0
8164,72,34,61.38,0,0,0,0
8165,52,20,172.7,6,1,1,1
8166,72,54,132.44,3,0,1,0
8167,31,25,155.93,8,0,1,0
8168,66,15,188.06,5,0,1,0
8169,36,38,135.76,5,0,1,0
8170,55,23,130.45,8,0,1,1
8171,53,52,100.69,7,0,1,1
8172,24,66,102.73,5,0,1,0
8173,47,57,171.52,5,1,0,0
8174,36,57,122.86,5,1,1,1
8175,66,52,82.89,3,1,1,0
8176,42,35,73.23,4,0,1,0
8177,33,14,126.21,2,0,1,0
8178,64,14,125.09,8,1,1,1
8179,71,33,151.48,1,0,1,0
8180,57,52,125.95,6,1,1,0
8181,68,1,80.09,0,0,1,0
8182,25,34,131.09,9,0,0,1
8183,35,19,186.95,6,1,1,1
8184,45,24,82.32,1,0,0,0
8185,33,4,156.57,4,1,1,1
8186,69,36,143.14,0,1,1,0
8187,36,58,164.8,4,0,1,0
8188,59,32,81.08,3,0,1,0
8189,34,9,191.82,0,1,1,0
8190,62,67,146.94,0,0,1,0
8191,30,20,178.59,6,0,1,0
8192,24,62,94.52,2,0,1,0
8193,44,58,163.52,9,1,1,0
8194,27,22,169.34,8,1,1,0
8195,51,67,115.64,8,1,1,1
8196,53,48,113.75,9,1,1,1
8197,42,8,152.09,8,1,1,0
8198,23,15,73.08,0,0,1,0
8199,41,32,162.99,3,0,1,0
8200,35,53,66.0,0,0,0,0
8201,40,67,86.68,0,1,1,1
8202,23,4,152.98,8,0,1,1
8203,46,30,73.77,4,1,1,0
8204,42,13,196.06,0,1,1,0
8205,72,21,181.58,2,0,1,0
8206,34,41,147.68,6,0,1,1
8207,63,19,174.67,1,0,0,0
8208,41,48,184.26,3,1,1,0
8209,28,63,96.33,1,0,1,0
8210,43,20,178.92,8,1,1,0
8211,68,64,87.27,8,1,1,0
8212,51,37,117.87,6,0,1,1
8213,45,31,138.16,6,1,1,0
8214,20,18,159.94,1,0,1,0
8215,28,20,64.22,9,0,0,1
8216,55,11,100.67,7,0,1,0
8217,31,44,145.19,0,1,1,0
8218,68,64,110.03,7,0,1,0
8219,43,34,168.5,4,0,1,0
8220,65,65,151.23,3,1,1,1
8221,38,55,92.82,9,0,1,0
8222,71,1,80.43,1,0,1,1
8223,73,38,148.07,2,1,1,0
8224,56,9,123.07,9,0,0,1
8225,47,71,83.65,1,0,1,0
8226,25,17,105.69,3,0,1,0
8227,68,52,102.43,2,1,1,0
8228,37,18,75.14,4,0,1,0
8229,65,63,136.57,6,0,1,1
8230,49,33,166.91,8,1,0,1
8231,39,4,140.57,4,0,1,1
8232,24,52,175.68,7,1,0,1
8233,26,9,77.86,1,1,1,0
8234,62,64,120.99,5,0,1,0
8235,18,30,145.32,7,0,1,0
8236,46,8,154.64,8,0,1,0
8237,25,5,157.41,3,1,1,1
8238,73,63,162.06,3,0,1,1
8239,71,1,151.2,6,1,1,0
8240,21,15,73.19,3,0,1,0
8241,52,38,157.34,4,0,1,0
8242,20,42,161.47,1,0,0,0
8243,71,46,199.09,1,0,1,0
8244,62,53,157.07,9,0,1,0
8245,57,26,156.16,4,0,1,0
8246,24,61,132.07,9,1,1,0
8247,44,67,181.51,9,0,1,1
8248,18,54,199.56,1,1,1,0
8249,44,22,169.07,5,0,1,0
8250,33,26,145.75,5,0,1,1
8251,55,60,71.05,7,1,1,0
8252,24,39,161.74,0,0,1,1
8253,61,36,159.2,6,0,1,0
8254,40,21,168.58,6,0,1,1
8255,58,41,77.44,8,0,1,1
8256,28,48,151.52,3,1,0,0
8257,59,26,101.4,6,0,1,0
8258,70,63,166.44,5,0,1,0
8259,50,36,93.65,3,1,1,0
8260,67,24,155.76,9,0,1,0
8261,53,21,101.3,7,1,1,1
8262,54,18,61.26,2,0,1,1
8263,58,15,148.67,7,0,1,0
8264,34,6,75.86,4,1,1,0
8265,52,43,152.3,3,0,1,1
8266,65,31,189.59,2,1,1,0
8267,22,28,195.69,9,1,1,0
8268,65,8,93.03,6,0,0,1
8269,49,29,173.3,6,0,0,1
8270,20,21,109.5,5,0,1,0
8271,69,58,186.06,2,1,1,0
8272,64,60,170.25,8,1,1,0
8273,52,50,70.35,1,0,0,0
8274,69,31,117.0,2,0,1,0
8275,31,47,107.22,0,0,1,0
8276,65,34,169.93,6,0,1,0
8277,48,2,117.44,1,1,0,0
8278,48,67,155.84,9,1,0,0
8279,34,52,144.34,7,0,1,1
8280,41,7,196.59,8,0,1,0
8281,69,19,191.29,1,0,1,1
8282,40,15,119.88,5,0,1,0
8283,35,48,161.3,0,1,1,0
8284,67,14,176.12,7,0,1,1
8285,71,3,185.84,4,0,1,0
8286,31,50,69.54,8,0,1,1
8287,67,54,102.29,2,0,1,1
8288,32,6,104.83,1,0,1,0
8289,32,49,120.82,6,1,1,1
8290,23,23,83.7,6,1,1,1
8291,44,20,129.47,9,0,1,0
8292,32,60,152.85,4,0,1,1
8293,67,45,129.63,6,1,1,1
8294,53,61,153.21,5,1,1,1
8295,72,56,69.3,8,1,1,0
8296,25,2,182.64,2,0,1,0
8297,32,45,191.47,3,0,1,0
8298,20,40,146.51,8,0,0,0
8299,64,24,183.39,9,0,1,0
8300,30,29,78.4,7,0,1,0
8301,58,67,171.64,9,1,1,0
8302,51,68,76.68,5,1,1,0
8303,41,66,117.12,2,0,1,0
8304,57,54,105.33,8,0,1,0
8305,49,53,141.98,8,0,0,1
8306,49,49,102.21,5,1,0,1
8307,47,32,149.22,1,0,0,0
8308,69,61,111.43,6,0,1,0
8309,66,42,180.51,8,0,1,0
8310,30,1,148.74,8,1,1,0
8311,18,63,90.14,2,0,1,0
8312,51,35,107.06,1,0,1,1
8313,32,51,178.64,4,1,1,0
8314,61,71,114.11,9,1,1,1
8315,31,45,135.01,6,0,1,1
8316,74,65,150.85,2,1,1,0
8317,46,14,108.69,3,0,1,0
8318,51,3,101.16,9,0,1,0
8319,35,24,126.54,1,1,1,0
8320,71,65,90.08,9,1,1,1
8321,24,48,99.79,1,0,1,1
8322,46,10,68.69,6,1,1,0
8323,72,13,102.56,1,0,1,0
8324,48,14,104.9,0,1,1,0
8325,42,10,194.66,3,0,1,0
8326,55,40,142.56,5,0,1,0
8327,31,23,170.23,9,0,1,0
8328,25,55,66.35,9,1,1,0
8329,44,63,74.92,3,1,1,0
8330,71,71,174.04,0,1,1,0
8331,19,42,147.3,0,0,1,0
8332,34,66,86.74,8,0,1,0
8333,54,47,116.67,0,0,1,0
8334,31,52,135.41,6,0,1,1
8335,42,18,178.11,6,0,1,1
8336,73,18,68.46,0,1,1,0
8337,47,24,143.54,0,1,1,0
8338,46,23,160.39,5,0,1,1
8339,37,12,196.9,7,1,1,1
8340,38,23,173.0,6,1,1,1
8341,70,21,98.67,5,0,1,0
8342,39,64,159.34,9,1,1,0
8343,52,34,166.86,2,0,1,0
8344,54,2,162.16,6,1,1,0
8345,33,69,174.82,5,0,1,0
8346,67,31,186.52,7,0,1,0
8347,66,68,73.78,3,0,1,1
8348,60,70,74.67,8,1,1,0
8349,34,19,171.5,0,0,1,0
8350,33,13,95.33,6,0,1,1
8351,72,65,68.2,8,1,1,0
8352,19,6,116.17,9,0,1,1
8353,21,71,174.78,0,0,1,1
8354,38,27,77.72,9,0,1,0
8355,56,52,154.06,2,0,1,1
8356,51,48,60.51,6,1,1,0
8357,47,68,75.36,8,1,1,0
8358,23,44,109.12,0,1,1,0
8359,34,17,71.7,5,0,1,0
8360,56,38,178.43,1,0,1,0
8361,42,10,180.97,4,0,1,0
8362,22,54,165.78,6,0,0,1
8363,22,6,93.95,6,1,1,0
8364,37,6,133.25,9,0,1,1
8365,33,52,85.79,6,0,1,0
8366,68,15,99.38,3,1,1,0
8367,58,68,132.24,5,0,0,0
8368,54,57,162.9,9,1,1,0
8369,57,56,73.25,5,0,1,1
8370,26,7,101.54,6,1,1,0
8371,22,51,189.73,8,1,1,1
8372,59,58,120.08,5,0,1,0
8373,74,64,191.44,9,0,1,1
8374,19,26,198.8,0,1,1,0
8375,26,58,133.73,7,0,0,1
8376,60,31,100.33,1,0,1,0
8377,53,66,170.71,2,1,1,0
8378,39,13,82.3,4,0,0,0
8379,39,18,95.29,5,0,1,1
8380,39,13,169.88,6,0,0,1
8381,51,24,120.71,3,0,1,0
8382,72,57,88.22,2,1,1,0
8383,46,29,151.16,8,0,1,0
8384,55,56,162.59,3,1,1,0
8385,63,54,77.51,8,1,1,1
8386,50,5,98.78,8,1,1,0
8387,35,35,90.98,2,0,1,0
8388,24,19,113.18,2,0,1,0
8389,18,55,166.88,7,0,1,1
8390,50,69,159.92,0,0,1,0
8391,18,44,152.75,5,1,1,0
8392,41,38,60.88,5,1,1,1
8393,21,62,79.9,8,0,1,1
8394,21,22,91.26,1,0,0,1
8395,35,40,98.07,7,0,1,0
8396,44,26,80.5,6,0,1,0
8397,60,5,117.44,1,1,1,0
8398,49,54,70.53,0,0,1,0
8399,50,49,165.0,3,1,0,0
8400,45,3,170.28,1,1,1,0
8401,59,38,140.4,2,1,1,0
8402,58,14,72.56,1,0,0,0
8403,72,47,184.61,8,1,1,1
8404,53,14,195.19,3,1,1,1
8405,23,38,88.33,0,0,1,0
8406,33,64,158.65,7,0,1,1
8407,51,44,177.87,3,1,1,0
8408,40,70,135.58,9,0,1,1
8409,67,65,105.27,7,0,1,1
8410,59,25,127.0,7,0,1,1
8411,41,16,131.72,8,0,0,1
8412,73,15,116.09,9,0,1,0
8413,66,3,190.18,6,1,1,1
8414,30,67,164.14,3,0,0,0
8415,73,37,93.78,1,1,1,1
8416,35,55,141.98,5,0,1,0
8417,71,38,156.42,3,0,1,1
8418,30,63,79.62,5,0,1,0
8419,66,1,110.18,7,1,1,0
8420,54,71,186.78,2,0,1,0
8421,60,19,139.4,0,1,0,0
8422,56,52,90.38,4,0,0,1
8423,59,30,77.19,2,1,1,0
8424,34,55,132.55,5,1,1,0
8425,32,14,136.68,2,0,1,0
8426,35,13,106.82,0,1,1,0
8427,40,27,148.26,8,0,1,0
8428,71,9,69.62,4,1,0,0
8429,68,41,80.32,1,1,1,0
8430,47,48,136.48,1,0,1,0
8431,51,12,68.65,8,1,1,0
8432,21,10,183.33,0,0,1,0
8433,20,6,79.9,9,0,1,0
8434,24,34,154.35,2,0,0,0
8435,73,52,114.77,9,0,1,1
8436,35,41,115.97,6,0,1,1
8437,59,6,167.08,0,0,1,0
8438,24,2,129.92,1,0,1,1
8439,57,15,161.59,5,1,1,1
8440,23,17,130.73,8,1,0,1
8441,39,16,143.01,8,1,1,0
8442,18,28,166.5,7,0,1,1
8443,21,10,145.02,2,0,1,0
8444,63,10,146.19,1,1,0,0
8445,66,10,170.49,0,0,0,0
8446,69,28,192.87,8,0,1,1
8447,67,24,112.74,4,0,1,1
8448,60,19,140.8,2,0,1,1
8449,46,68,72.08,9,1,1,0
8450,38,56,110.23,9,1,1,0
8451,43,67,117.69,4,0,1,0
8452,31,42,176.93,2,1,1,0
8453,26,12,131.87,8,0,1,0
8454,64,18,162.35,0,1,1,0
8455,29,23,62.66,0,0,0,0
8456,59,6,125.03,2,0,1,0
8457,68,53,186.18,5,0,1,1
8458,73,42,91.4,1,1,1,1
8459,68,66,64.41,0,0,1,0
8460,23,30,120.68,7,1,1,0
8461,37,9,158.62,9,0,1,1
8462,41,42,123.62,8,0,1,0
8463,44,34,124.4,9,1,1,0
8464,55,40,153.77,0,0,1,0
8465,25,17,95.61,2,0,1,1
8466,18,29,165.26,4,1,0,0
8467,71,50,81.44,6,0,1,1
8468,66,49,115.41,9,0,1,0
8469,66,61,151.84,3,0,1,0
8470,41,46,175.97,5,0,1,0
8471,64,46,170.81,0,0,1,0
8472,24,17,161.04,3,1,1,1
8473,36,66,110.27,7,0,1,0
8474,39,5,77.12,4,0,1,0
8475,74,54,90.36,7,0,1,1
8476,72,16,181.08,0,0,1,0
8477,52,7,180.03,9,0,1,1
8478,47,8,193.22,8,1,1,0
8479,46,38,70.64,3,0,1,0
8480,39,54,135.15,8,0,1,0
8481,28,15,150.82,7,1,0,1
8482,37,50,159.49,7,0,1,1
8483,46,56,150.14,1,0,1,0
8484,68,9,167.8,2,0,1,0
8485,58,8,110.33,9,0,0,0
8486,59,19,85.12,8,0,0,0
8487,51,51,88.64,2,0,1,0
8488,18,57,61.68,7,0,1,0
8489,48,68,109.05,4,0,1,0
8490,47,31,72.84,6,0,1,1
8491,65,3,105.01,3,0,1,0
8492,35,43,147.95,7,1,1,0
8493,72,29,185.23,3,1,1,0
8494,34,10,177.54,4,0,1,0
8495,55,12,95.37,0,0,1,0
8496,31,46,78.77,9,1,1,0
8497,40,30,87.03,7,0,1,0
8498,42,32,195.94,6,1,1,0
8499,32,47,136.93,4,0,1,0
8500,63,63,85.55,5,0,1,0
8501,73,26,177.7,0,1,1,0
8502,39,3,115.33,7,1,1,0
8503,20,23,185.89,8,0,1,1
8504,73,50,96.49,4,1,1,1
8505,72,36,115.05,9,0,1,0
8506,36,13,130.69,6,1,0,0
8507,74,29,184.97,9,0,1,1
8508,61,38,181.63,3,0,1,0
8509,51,5,140.41,5,1,1,0
8510,52,20,91.05,1,0,1,0
8511,67,14,116.47,3,0,1,0
8512,18,8,196.59,4,0,1,1
8513,69,48,145.09,8,0,1,0
8514,38,13,169.35,8,0,1,0
8515,46,24,122.98,7,0,1,1
8516,23,65,134.48,3,0,1,0
8517,54,34,120.05,5,1,1,1
8518,18,51,158.41,6,0,1,0
8519,68,3,179.21,0,0,1,0
8520,18,58,131.03,0,1,1,0
8521,44,55,127.32,3,0,1,0
8522,38,42,107.64,2,0,1,0
8523,70,21,84.79,9,0,1,1
8524,33,10,191.49,3,1,1,0
8525,61,57,104.25,8,0,1,1
8526,71,25,172.1,1,1,1,0
8527,57,56,160.15,3,1,0,0
8528,43,38,170.73,6,0,1,1
8529,33,61,191.15,1,1,1,0
8530,45,47,147.27,7,0,1,0
8531,18,54,185.71,9,0,1,1
8532,53,46,83.48,3,0,1,1
8533,27,68,147.74,8,0,1,1
8534,60,4,168.12,0,1,1,1
8535,34,66,98.03,6,1,1,0
8536,74,43,163.71,0,0,1,1
8537,40,62,168.99,9,0,1,0
8538,24,4,176.37,8,1,1,0
8539,61,65,103.8,9,0,1,1
8540,70,62,155.42,9,0,1,0
8541,24,2,102.6,0,0,1,1
8542,61,9,163.47,2,1,1,0
8543,32,57,124.82,6,0,1,1
8544,51,45,143.66,0,0,1,0
8545,63,18,118.22,4,0,1,0
8546,62,48,82.68,5,1,1,0
8547,21,42,84.92,2,0,1,0
8548,31,41,70.86,5,1,1,0
8549,31,58,146.53,3,0,1,0
8550,33,42,178.81,5,1,1,0
8551,24,35,62.92,5,1,0,0
8552,49,38,69.27,3,1,1,0
8553,36,67,124.05,0,1,0,0
8554,19,41,163.28,2,0,1,1
8555,27,50,82.08,9,1,1,1
8556,67,45,98.03,6,0,1,0
8557,34,71,92.48,1,0,1,0
8558,54,19,115.87,3,0,1,1
8559,29,17,91.5,5,1,1,0
8560,23,65,109.36,4,0,1,0
8561,39,56,162.0,5,0,1,0
8562,49,41,145.54,4,1,1,0
8563,58,42,71.37,8,0,1,0
8564,37,6,149.28,1,0,1,1
8565,18,69,126.79,3,1,1,0
8566,71,40,190.84,0,1,1,0
8567,64,41,100.5,6,0,1,0
8568,70,9,161.66,0,1,1,0
8569,23,8,162.32,5,0,1,0
8570,36,44,91.01,9,0,1,1
8571,35,58,186.45,9,1,0,0
8572,23,67,128.77,8,1,1,0
8573,62,13,155.04,1,1,1,0
8574,50,19,80.42,0,1,1,0
8575,40,49,96.09,9,1,1,0
8576,40,30,142.05,2,0,1,1
8577,43,66,104.66,5,0,1,0
8578,30,59,129.96,6,1,1,1
8579,24,53,112.36,7,1,1,1
8580,32,52,149.68,3,0,1,0
8581,61,31,128.2,7,0,0,0
8582,44,15,60.65,6,1,1,1
8583,43,20,150.96,7,1,1,1
8584,50,5,119.1,4,1,1,0
8585,32,7,107.84,9,0,0,1
8586,53,18,73.18,6,0,1,0
8587,62,56,90.85,3,1,1,1
8588,72,45,91.33,0,0,1,1
8589,44,28,190.95,2,1,1,0
8590,74,50,120.55,9,0,1,1
8591,22,2,65.89,8,1,1,0
8592,19,68,79.43,3,1,1,0
8593,72,24,71.06,4,1,1,0
8594,50,48,142.44,2,1,1,1
8595,33,45,86.13,5,1,1,0
8596,40,58,129.8,3,1,1,1
8597,55,36,111.81,4,1,1,0
8598,72,2,172.54,6,1,1,0
8599,33,18,104.87,6,1,1,1
8600,31,49,124.16,8,1,1,0
8601,46,8,160.98,1,0,1,0
8602,43,58,120.67,3,1,1,0
8603,52,15,171.05,7,1,0,0
8604,32,17,152.64,3,1,1,0
8605,20,23,117.47,2,0,1,0
8606,40,66,130.56,9,0,1,1
8607,46,70,195.41,5,0,1,0
8608,51,27,152.63,2,0,1,0
8609,50,37,186.7,1,0,1,1
8610,58,49,85.03,8,1,1,0
8611,58,64,127.65,2,1,1,1
8612,40,34,187.21,0,0,1,0
8613,24,18,105.17,8,1,1,0
8614,20,64,195.47,4,1,1,1
8615,49,44,73.59,6,0,1,0
8616,48,17,186.37,1,1,1,0
8617,35,59,122.33,0,0,0,1
8618,60,13,70.32,5,1,0,0
8619,24,52,183.13,4,1,1,0
8620,58,60,95.27,9,1,1,0
8621,18,42,63.12,5,1,1,0
8622,31,64,79.01,1,0,1,0
8623,69,66,152.28,6,1,1,0
8624,49,34,196.89,0,0,1,0
8625,23,71,75.6,7,1,1,0
8626,56,64,124.67,6,1,1,0
8627,27,33,85.29,6,0,1,1
8628,24,12,164.31,5,1,1,0
8629,43,19,76.53,9,0,1,1
8630,51,9,93.58,4,1,1,0
8631,47,17,87.5,8,1,1,1
8632,53,50,137.35,2,1,1,0
8633,38,39,182.25,8,1,1,0
8634,34,41,131.55,4,0,1,0
8635,50,10,68.15,7,0,1,0
8636,27,12,138.87,2,1,1,0
8637,68,15,171.65,6,1,1,1
8638,64,28,78.5,9,0,1,1
8639,59,4,70.18,3,1,0,1
8640,68,36,86.29,4,1,0,0
8641,29,65,164.45,3,0,1,0
8642,73,47,142.84,8,0,0,0
8643,33,39,135.68,6,0,1,1
8644,58,38,94.93,5,0,1,0
8645,49,44,106.51,5,1,1,1
8646,32,51,195.22,9,0,1,0
8647,44,26,93.69,6,0,1,1
8648,45,36,186.23,4,1,1,0
8649,34,69,141.27,9,1,1,1
8650,63,1,77.26,2,1,1,0
8651,67,53,125.42,2,0,1,0
8652,19,6,192.8,6,1,1,0
8653,53,37,118.6,9,0,1,0
8654,67,2,180.87,0,0,1,1
8655,24,69,95.9,3,0,1,0
8656,30,41,139.93,9,1,1,0
8657,32,51,178.14,7,0,1,0
8658,42,47,188.9,3,1,1,0
8659,40,13,128.02,0,0,1,0
8660,39,69,149.56,4,0,1,1
8661,43,66,60.42,0,0,1,0
8662,50,59,95.45,8,0,1,0
8663,28,68,99.02,7,1,1,1
8664,27,59,73.09,6,0,1,0
8665,42,10,99.16,4,0,1,0
8666,54,13,104.96,3,1,1,1
8667,65,2,195.63,6,0,1,1
8668,60,15,153.6,2,0,1,0
8669,70,46,119.64,7,0,1,0
8670,55,57,198.33,4,1,1,0
8671,58,10,81.45,4,0,1,0
8672,62,22,126.65,0,1,1,0
8673,41,8,150.59,9,1,1,0
8674,57,21,67.78,7,0,1,1
8675,63,22,160.38,6,0,1,1
8676,73,45,73.98,0,1,1,0
8677,50,40,79.64,3,0,1,0
8678,34,22,82.36,3,0,1,0
8679,41,30,190.04,8,0,1,1
8680,54,62,155.65,9,0,1,0
8681,74,45,151.76,1,0,1,1
8682,19,35,137.77,3,0,1,0
8683,49,42,100.99,9,1,1,0
8684,74,5,146.92,2,1,1,0
8685,41,27,117.42,9,0,1,0
8686,26,70,80.36,4,0,1,0
8687,21,62,156.54,6,1,0,0
8688,34,32,78.14,4,0,1,0
8689,34,8,86.69,4,1,1,1
8690,70,18,174.48,3,1,1,1
8691,67,15,152.42,8,0,0,0
8692,65,26,148.34,5,0,1,0
8693,47,53,118.55,9,0,0,0
8694,57,44,115.48,5,0,1,0
8695,28,32,156.64,5,1,1,0
8696,38,28,163.6,5,1,0,0
8697,38,39,131.43,0,0,0,0
8698,35,32,195.7,5,1,1,0
8699,72,18,193.8,3,0,1,0
8700,46,70,117.74,1,0,1,0
8701,41,11,174.89,5,0,1,1
8702,27,32,136.06,0,1,1,1
8703,62,20,131.65,0,1,1,0
8704,34,40,67.69,4,0,1,0
8705,35,8,140.36,5,1,1,0
8706,59,35,186.08,1,0,1,0
8707,65,69,169.22,9,0,1,0
8708,37,21,170.08,7,1,1,1
8709,54,24,82.39,3,0,1,1
8710,62,17,110.18,3,0,1,0
8711,35,18,92.65,9,0,1,1
8712,34,12,104.23,4,0,1,0
8713,26,16,141.14,9,1,1,1
8714,31,4,111.07,3,1,1,0
8715,66,34,138.5,4,1,1,0
8716,46,46,121.39,9,0,0,1
8717,48,31,100.13,2,1,1,0
8718,21,25,73.36,7,0,1,1
8719,35,24,184.86,5,1,1,0
8720,37,65,61.59,7,1,1,1
8721,73,25,60.23,4,0,1,0
8722,73,28,175.75,6,0,1,1
8723,64,36,199.55,9,0,0,0
8724,60,6,161.79,6,0,1,0
8725,61,66,62.14,5,0,1,0
8726,26,67,91.74,9,0,0,0
8727,30,48,196.06,3,0,1,0
8728,32,70,173.2,5,0,1,0
8729,44,67,139.35,8,1,1,0
8730,32,48,93.16,3,0,1,0
8731,45,65,62.01,5,0,1,0
8732,54,44,62.92,5,0,1,0
8733,72,63,145.68,2,1,1,0
8734,36,46,63.06,3,1,0,1
8735,43,19,199.11,2,0,1,1
8736,69,64,85.67,2,1,1,0
8737,43,71,159.5,9,0,1,0
8738,42,50,81.71,3,1,1,0
8739,43,63,135.61,3,0,1,0
8740,43,41,71.29,5,0,1,0
8741,63,7,167.35,3,0,1,0
8742,45,9,141.89,5,0,1,0
8743,66,4,72.06,1,1,1,0
8744,35,49,178.8,3,1,1,0
8745,49,6,136.58,1,1,1,1
8746,70,21,189.02,7,1,1,0
8747,20,15,188.33,8,1,1,0
8748,19,67,188.87,6,0,1,1
8749,50,66,70.89,5,1,1,0
8750,59,56,76.93,7,1,1,1
8751,36,68,198.28,3,1,0,0
8752,34,32,128.26,9,1,1,0
8753,61,66,93.35,1,1,1,0
8754,50,29,167.75,3,0,1,1
8755,29,66,97.0,4,0,1,1
8756,66,34,161.81,8,0,0,1
8757,73,27,177.22,4,1,1,0
8758,20,60,169.8,8,0,1,1
8759,60,39,98.37,8,1,1,0
8760,66,44,116.23,7,1,1,1
8761,72,36,117.86,4,1,1,0
8762,43,19,128.78,1,1,1,0
8763,52,45,83.43,4,0,1,0
8764,25,21,123.35,0,0,1,1
8765,69,23,131.51,7,1,1,0
8766,53,27,134.44,1,1,1,0
8767,70,19,174.79,6,1,0,0
8768,71,41,132.43,1,1,1,0
8769,24,26,92.31,4,0,1,1
8770,63,28,152.84,9,1,1,0
8771,63,64,171.62,6,0,1,0
8772,53,68,104.71,5,1,1,0
8773,33,51,150.34,4,0,1,0
8774,41,48,80.57,5,0,1,0
8775,71,10,107.87,1,1,1,0
8776,18,39,187.29,9,1,1,0
8777,66,19,187.58,0,1,1,0
8778,42,64,140.55,0,1,1,0
8779,27,19,158.33,7,0,1,0
8780,71,62,179.56,2,0,1,0
8781,33,13,194.2,2,1,1,0
8782,33,25,128.58,8,1,1,0
